mes_ref,codigo,descricao,valor
agosto,1.1.2.2.01.0.4.003,M/J DIV ATIVA TX PROT ACIDENTES,1081.77
agosto,1.1.2.2.01.0.4.004,M/J DIV ATIVA REMOÇÃO LIXO,30336.72
agosto,1.1.2.2.01.0.4.005,M/J DA OUT. TAXAS PREST SERVIÇOS,0.0
agosto,1.2.1.5.01.1.1.001,Contribuição do Servidor Civil Ativo - Câmara,23520.15
agosto,1.2.1.5.01.1.1.002,Contribuição do Servidor Civil Ativo - Prefeitura,875287.26
agosto,1.2.1.5.01.1.1.004,Contribuição do Servidor Civil Ativo - Instituto,1031.06
agosto,1.2.1.5.01.2.1.003,CONTRIB.SERVIDOR CIVIL INATIVO-INSTITUTO,12148.35
agosto,1.2.1.5.01.3.1.003,CONTRIB.SERVIDOR CIVIL-PENSIONISTAS-INSTITUTO,1538.79
agosto,1.2.4.1.50.0.1.000,Contribuição para o Custeio do Serviço de Iluminaç,530510.18
agosto,1.2.4.1.50.0.2.000,Contribuição para o Custeio do Serviço de Iluminaç,459.02
agosto,1.2.4.1.50.0.3.000,Contribuição para o Custeio do Serviço de Iluminaç,19034.61
agosto,1.2.4.1.50.0.4.000,Contribuição para o Custeio do Serviço de Iluminaç,2366.54
agosto,1.3.1.1.01.1.1.001,ALUGUEIS,2181.42
agosto,1.3.1.1.01.1.2.001,M/J ALUGUEIS,0.0
agosto,1.3.1.1.01.1.3.001,DIV ATIVA ALUGUEIS,0.0
agosto,1.3.1.1.01.1.4.001,M/J DIV ATIVA ALUGUEIS,0.0
agosto,1.3.1.1.02.0.2.001,M/J CONCESSÃO DE ESPAÇO,0.0
agosto,1.3.1.1.02.0.3.001,D A CONCESSÃO DE ESPAÇO,0.0
agosto,1.3.1.1.02.0.4.001,M/J D A CONCESSÃO DE ESPAÇO,0.0
agosto,1.3.2.1.01.0.1.001,REC REM OUTR DEP DE REC NÃO VINCULADA,1024966.06
agosto,1.1.2.2.01.0.2.005,M/J OUT. TAXAS PREST SERVIÇOS,0.0
agosto,1.1.2.2.01.0.2.004,M/J REMOÇÃO LIXO,2138.49
agosto,1.1.2.2.01.0.2.003,M/J TX PROTEÇÃO DE ACIDENTES,202.0
agosto,1.1.2.2.01.0.2.001,M/J TX PREST SERVIÇOS,290.53
agosto,1.1.1.2.50.0.1.002,IMP. S/PROP. TERRITORIAL URBANA,508681.64
agosto,1.1.1.2.50.0.2.001,IPTU M/J,6024.22
agosto,1.1.1.2.50.0.3.001,IPTU DIV ATIVA,1216196.24
agosto,1.1.1.2.50.0.4.001,M/J DIV ATIVA IPTU,572379.92
agosto,1.1.1.3.03.1.1.001,Imposto sobre a Renda - Retido na Fonte - Trabalho,803532.66
agosto,1.1.1.3.03.4.1.000,Imposto sobre a Renda - Retido na Fonte - Outros R,304757.81
agosto,1.1.1.4.51.1.1.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,6170755.24
agosto,1.1.1.4.51.1.2.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,34847.54
agosto,1.1.1.4.51.1.3.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,180406.83
agosto,1.1.1.4.51.1.4.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,15248.44
agosto,1.1.2.1.01.0.1.001,TX DE LIC FUNC E ESTAB COMERCIAL,194476.11
agosto,1.1.2.1.01.0.1.002,TX DE PUBLICIDADE COMERCIAL,9361.2
agosto,1.1.2.1.01.0.1.003,TX DE FUNC DE ESTAB EM HOR ESPECIAL,41098.18
agosto,1.3.2.1.01.0.1.001,REC REM OUTR DEP DE REC NÃO VINCULADA,4190.57
agosto,1.1.2.1.01.0.1.004,TX AUTORIZAÇÃO,0.0
agosto,1.1.2.1.01.0.1.006,TX DE UTIL AREA DOM PUBLICO,514.8
agosto,1.1.2.1.01.0.2.000,M/J TX FISCALIZAÇÃO,1847.62
agosto,1.1.2.1.01.0.3.000,DIV ATIVA TX FISCALIZAÇÃO,9129.53
agosto,1.1.2.1.01.0.4.000,M/J DIV ATIVA TX DE FISCALIZAÇÃO,772.52
agosto,1.1.2.1.04.0.1.000,Taxa de Controle e Fiscalização Ambiental - Princi,1223.88
agosto,1.1.2.1.50.0.1.000,Taxa de Fiscalização de Vigilância Sanitária - Pri,16624.03
agosto,1.1.2.1.50.0.2.000,Taxa de Fiscalização de Vigilância Sanitária - Mu,332.43
agosto,1.1.2.1.50.0.3.000,Taxa de Fiscalização de Vigilância Sanitária - Dív,2652.81
agosto,1.1.2.1.50.0.4.000,Taxa de Fiscalização de Vigilância Sanitária - Dív,436.84
agosto,1.1.2.2.01.0.1.001,TAXA DE LIMPEZA IMOVEL URBANO,20213.18
agosto,1.1.2.2.01.0.1.002,REMOÇÃO LIXO DOMICILIAR,505897.01
agosto,1.1.2.2.01.0.1.003,TAXA PROTEÇÃO DE ACIDENTES,53187.96
agosto,1.1.2.2.01.0.1.005,OUTRAS TAXAS PREST SERVIÇOS,2.52
agosto,1.1.2.1.01.0.1.005,TX DE LICENÇA PARA EXECUÇÃO DE OBRAS,92576.18
agosto,9.7.1.1.51.1.1.000,Cota-Parte do Fundo de Participação dos Municípios,-1003869.85
agosto,1.3.2.1.01.0.1.002,REC REM DEP BANC ROYALTIES,68.43
agosto,1.3.2.1.01.0.1.005,REC REM SERVIÇOS AÇÕES DE SAUDE,2240.84
agosto,1.6.1.1.01.0.3.002,TARIFA AMPLIAÇÃO DIVIDA RECONHECIDA,5106.27
agosto,9.6.1.1.01.0.3.002,DESCONTOS SOCIAIS DIV ATIVA ESGOTO,0.0
agosto,1.6.1.1.01.0.4.001,TARIFAS MULTA/JUROS DIV ATIVA,0.0
agosto,1.6.1.1.01.0.4.001,TARIFAS MULTA/JUROS DIV ATIVA,123.5
agosto,1.6.2.1.02.0.1.001,Serviços de Transporte de Passageiros ou Mercadori,69659.18
agosto,1.6.9.9.99.0.1.001,PRESTAÇÃO DE SERVIÇO PATRULHA AGRICOLA,7016.92
agosto,1.6.9.9.99.0.1.002,OUTROS SERVIÇOS,1081.34
agosto,1.6.9.9.99.0.1.003,SERVIÇOS DE LIGAÇÃO DE AGUA,3.36
agosto,1.6.9.9.99.0.1.004,SERVIÇOS DE LIGAÇÃO DE ESGOTOS,0.0
agosto,1.6.9.9.99.0.1.005,SERVIÇOS DE RELIGAÇÃO DE AGUA,0.0
agosto,1.6.9.9.99.0.1.007,MUDANÇA DE CAVALETE,29.76
agosto,1.6.9.9.99.0.1.010,LIMPA FOSA,0.0
agosto,1.6.9.9.99.0.1.011,AGUA POTAVEL PIPA,0.0
agosto,1.6.9.9.99.0.1.012,LOCAÇÃO DE MAQUINAS E EQUIPAMENTOS,0.01
agosto,1.6.9.9.99.0.1.013,AVISO CONTA VENCIDA,0.3
agosto,1.6.9.9.99.0.1.015,POSTAGEM,0.0
agosto,1.6.9.9.99.0.1.016,OUTROS SERVIÇOS,24.32
agosto,1.6.9.9.99.0.1.017,OUTRAS RECEITAS,774.97
agosto,1.6.9.9.99.0.2.001,M/J PATRULHA AGRICOLA,0.0
agosto,1.6.9.9.99.0.2.002,Outros Serviços - Multas e Juros,0.0
agosto,1.6.9.9.99.0.2.002,Outros Serviços - Multas e Juros,223.18
agosto,1.6.9.9.99.0.3.001,DIV ATIVA PATRULHA AGRICOLA,0.0
agosto,1.6.9.9.99.0.3.002,Outros Serviços - Dívida Ativa,0.0
agosto,1.6.9.9.99.0.3.002,Outros Serviços - Dívida Ativa,5490.64
agosto,1.6.9.9.99.0.4.001,M/J DIV ATIVA PATRULHA AGRICOLA,0.0
agosto,1.6.9.9.99.0.4.002,Outros Serviços - Dívida Ativa - Multas e Juros,0.0
agosto,1.6.9.9.99.0.4.002,Outros Serviços - Dívida Ativa - Multas e Juros,990.55
agosto,9.6.1.1.01.0.3.001,DESCONTOS SOCIAIS DIV ATIVA AGUA,0.0
agosto,1.3.2.1.01.0.1.004,REC REM DEP BANC MDE,760.28
agosto,1.6.1.1.01.0.3.001,DIV ATIVA TARIFAS,14855.94
agosto,1.6.1.1.01.0.2.001,TARIFAS MULTAS/JUROS,60.48
agosto,1.3.2.1.01.0.1.007,REC REM DEP BANC FNAS,11247.52
agosto,1.3.2.1.01.0.1.008,REC REM OUT DEP REC VINCULADOS,2044.38
agosto,1.3.2.1.01.0.1.010,REC REM DEP BANC CIDE,124.88
agosto,1.3.2.1.01.0.1.014,REC REND DE BANC FUNDEB,43236.03
agosto,1.3.2.1.01.0.1.018,RENDIMENTOS ESCOLA PROFISSIONAL,291.82
agosto,1.3.2.1.01.0.1.019,REC REND SAUDE ESTADO,37004.3
agosto,1.3.2.1.01.0.1.020,REC REND SAUDE FEDERAL,52933.28
agosto,1.3.2.1.01.0.1.021,REC REND DUODECIMO CAMARA,0.0
agosto,1.3.2.1.01.0.1.022,REC REM EDUCAÇÃO - ESTADUAL,2376.01
agosto,1.3.2.1.01.0.1.023,REC REM EDUCAÇÃO - FEDERAL,40580.28
agosto,1.3.2.1.01.0.1.024,REC REM ASS SOCIAL - ESTADUAL,7095.07
agosto,1.3.2.1.01.0.1.025,REC REM ASS SOCIAL - FEDERAL,1452.57
agosto,1.3.2.1.04.0.1.000,Remuneração dos Recursos do Regime Próprio de Prev,28906.39
agosto,1.6.1.1.01.0.3.001,DIV ATIVA TARIFAS,0.0
agosto,1.3.2.2.01.0.1.001,DIVIDENDOS,0.0
agosto,1.6.1.1.01.0.1.001,TARIFA DE MANIFESTAÇÃO DE ORGÃO AMBIENTAL,37.02
agosto,1.6.1.1.01.0.1.004,VISTORIA DE SUPRESSÃO DE ARVORE EM CALÇADA,0.0
agosto,1.6.1.1.01.0.1.005,TARIFAS DE CONSUMO DE AGUA,993.33
agosto,9.6.1.1.01.0.1.005,DESCONTOS SOCIAIS - ÁGUA,0.0
agosto,1.6.1.1.01.0.1.006,TARIFS UTIL. ESGOTO SANITARIO,859.37
agosto,9.6.1.1.01.0.1.006,DESCONTOS SOCIAIS ESGOTO,0.0
agosto,1.6.1.1.01.0.1.007,TARIFA ESGOTO REFERENTE POÇO,0.0
agosto,1.6.1.1.01.0.1.018,TARIFAS DE DISPOSIÇÃO DE RESIDUOS CONSTR.CIVIL,35788.27
agosto,1.6.1.1.01.0.1.020,CERTIFICADO DE DISPENSA DE LICENÇA CDL,0.0
agosto,1.6.1.1.01.0.1.021,AUTORIZAÇÃO DE CORTE DE ARVORE ISOLADA,740.4
agosto,1.6.1.1.01.0.1.022,PARECER TECNICO AMBIENTAL,0.0
agosto,1.6.1.1.01.0.1.023,CERTIDÃO NEGATIVA DE DEBITOS AMBIENTAIS,0.0
agosto,1.6.1.1.01.0.2.001,TARIFAS MULTAS/JUROS,263.18
agosto,1.3.3.9.99.0.1.002,OUTORGA VARIÁVEL,24199.96
agosto,7.9.9.9.01.0.1.002,AMORT. DEFICIT DIV ATIVA/MULTA JUROS INTRA,511.05
setembro,7.9.9.9.01.0.1.001,APORTES PARA COBERTURA DE DEFICIT,40476.2
setembro,7.9.9.9.01.0.1.002,AMORT. DEFICIT DIV ATIVA/MULTA JUROS INTRA,359.79
setembro,2.4.2.2.99.0.1.034,AMPLIAÇÃO CRECHE DONA BENTA,0.0
setembro,1.7.1.3.50.5.1.004,FMS PISO ENFERMAGEM,0.0
setembro,1.7.1.3.99.0.1.001,OUTRAS TRANSFERÊNCIAS UNIÃO - SAÚDE,0.0
setembro,1.7.1.4.50.0.1.000,SALARIO EDUCAÇÃO-QESE,249165.2
setembro,1.7.1.4.52.0.1.000,FNDE PNAE,93154.75
setembro,1.7.1.4.53.0.1.000,FNDE PNATE,27196.16
setembro,1.7.1.4.99.0.1.001,OUTRAS TRANSF UNIAO EDUCAÇÃO,0.0
setembro,1.7.1.7.52.0.1.003,IGD-BF IND GESTÃO DESC MUN PROG BOLSA FAMILIA,9886.3
setembro,1.7.1.7.52.0.1.004,IGD-SUAS IND GEST DESC MUN SIST UNICO ASS SOCIAL,0.0
setembro,1.7.1.7.52.0.1.005,PROGRAMA PRIMEIRA INFANCIA NO SUAS- CRIANÇA FELIZ,0.0
setembro,1.7.1.7.52.0.1.018,Bloco Proteção Social Básica,8959.06
setembro,1.7.1.7.52.0.1.019,Bloco Proteção Social Especial,16831.5
setembro,1.7.1.7.52.0.1.021,PROCAD SUAS,11545.18
setembro,1.7.1.7.99.0.1.001,OUTRAS TRASNF UNIAO ASS SOCIAL,0.0
setembro,1.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,7827978.33
setembro,9.7.2.1.50.0.1.000,Cota-Parte do ICMS - Principal,-1565595.64
setembro,1.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,677240.0
setembro,9.7.2.1.51.0.1.000,Cota-Parte do IPVA - Principal,-135448.0
setembro,1.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,53955.46
setembro,9.7.2.1.52.0.1.000,Cota-Parte do IPI - Municípios - Principal,-10791.1
setembro,1.7.2.1.53.0.1.000,Cota-Parte da Contribuição de Intervenção no Domín,0.0
setembro,1.7.2.4.50.0.1.001,GLICEMIA,0.0
setembro,1.7.2.4.50.0.1.002,MEDICAMENTOS FURP,0.0
setembro,1.7.2.4.50.0.1.013,PAB TAB SUS PAULISTA,534824.07
setembro,1.7.2.4.50.0.1.019,IGM - SUS,0.0
setembro,1.7.2.4.50.0.1.022,SUS PAULISTA EXT DENGUE,0.0
setembro,1.7.2.4.51.0.1.001,TRANSP ALUNOS ESTADUAL,339936.86
setembro,1.7.2.4.99.0.1.013,FMAS BENEFICIOS EVENTUAIS,0.0
setembro,1.7.2.4.99.0.1.014,OUTRAS TRANSFERENCIAS ESTADO - SAÚDE,0.0
setembro,1.7.2.9.51.0.1.001,SADS Proteção Básica - Humanizar,3000.0
setembro,1.7.1.3.50.4.1.001,ASS FARMACEUTICA,24462.1
setembro,1.7.2.9.51.0.1.003,SCFV-Serv Convivência e Fortalecimento de Vínculo,19665.99
setembro,1.7.1.3.50.3.1.004,FNS AIDS,9414.91
setembro,1.7.1.3.50.3.1.002,COMBATE A ENDEMIAS,78936.0
setembro,1.6.9.9.99.0.4.001,M/J DIV ATIVA PATRULHA AGRICOLA,0.0
setembro,1.6.9.9.99.0.4.002,Outros Serviços - Dívida Ativa - Multas e Juros,0.0
setembro,1.6.9.9.99.0.4.002,Outros Serviços - Dívida Ativa - Multas e Juros,696.24
setembro,1.7.1.1.51.1.1.000,Cota-Parte do Fundo de Participação dos Municípios,4052618.65
setembro,9.7.1.1.51.1.1.000,Cota-Parte do Fundo de Participação dos Municípios,-810523.69
setembro,1.7.1.1.52.0.1.000,Cota-Parte do Imposto Sobre a Propriedade Territor,176266.58
setembro,9.7.1.1.52.0.1.000,Cota-Parte do Imposto Sobre a Propriedade Territor,-35253.31
setembro,1.7.1.2.51.0.1.000,Cota-parte da Compensação Financeira pela Exploraç,2099.14
setembro,1.7.1.2.52.1.1.000,Cota-parte da Compensação Financeira pela Produção,21621.95
setembro,1.7.1.3.50.1.1.004,PAB AG COMUNITARIO SAUDE,0.0
setembro,1.7.1.3.50.1.1.006,PAB SAUDE BUCAL,96925.74
setembro,1.7.1.3.50.1.1.009,MANUTENÇÃO ACADEMIA DA SAUDE,0.0
setembro,1.7.1.3.50.1.1.022,APS -INCENTIVO COMPENSATORIO DE TRANSIÇÃO,32357.0
setembro,1.7.1.3.50.1.1.023,APS - INCENT. FINANC. ESF/EAP,222300.0
setembro,1.7.1.3.50.1.1.024,APS - INCENT. FINANC. MANUT PAG VALOR NOMINAL,0.0
setembro,1.7.1.3.50.1.1.025,APS - INCENT. FINANC. EQUIPES MULTIPROFISSIONAIS,16750.0
setembro,1.7.1.3.50.1.1.027,APS -INCENT FINANC COMP PER CAPITA BASE POPULACION,28114.25
setembro,1.7.1.3.50.1.1.042,AGENTES COMUNITARIOS DE SAUDE,69828.0
setembro,1.7.1.3.50.1.1.045,PAB - IMPLEM. POLITICAS REDE ALYNE,7528.35
setembro,1.7.1.3.50.1.1.046,UBS -NOVO PAC SELEÇÕES,0.0
setembro,9.7.1.3.50.2.1.000,TRANSFERENCIAS MAC,-165301.74
setembro,1.7.1.3.50.2.1.001,MAC UPA,300000.0
setembro,1.7.1.3.50.2.1.002,MAC SANTA CASA,416475.09
setembro,1.7.1.3.50.2.1.003,MAC MANUTENÇÃO,108105.82
setembro,1.7.1.3.50.2.1.004,MAC MELHOR EM CASA,72800.0
setembro,1.7.1.3.50.2.1.005,MAC SAMU,17062.5
setembro,1.7.1.3.50.2.1.025,FAEC - PRÉ-CIRÚRGICO EM CIRURGIAS PRIORITÁRIAS,452.48
setembro,1.7.1.3.50.2.1.026,FAEC - NEFROLOGIA,300497.03
setembro,1.7.1.3.50.3.1.001,VIGILANCIA EM SAUDE,8939.48
setembro,1.7.1.3.50.3.1.003,AÇÕES DE VIGILANCIA SANITARIA,2836.0
setembro,1.7.2.9.51.0.1.004,Media Complexidade - APAE,8500.0
setembro,1.7.2.9.51.0.1.005,PAEFI-Serv Prot Especializado a Fam e Individuo,6500.0
setembro,1.7.2.9.51.0.1.006,Centro Dia,12333.33
setembro,1.9.1.1.09.0.3.001,D A MULTA PREV. EM CONTRATOS,0.0
setembro,1.9.1.1.09.0.4.001,Multas e Juros Previstos em Contratos - Dívida Ati,0.0
setembro,1.9.1.1.14.0.1.001,OLIMPIA MULTAS DE TRANSITO,23273.99
setembro,1.9.2.1.99.0.1.001,Outras Indenizações - Principal,0.0
setembro,1.9.2.2.99.0.1.001,Outras Restituições - Principal,17480.79
setembro,1.9.2.2.99.0.1.001,Outras Restituições - Principal,0.0
setembro,1.9.2.2.99.0.1.003,Restituições,0.0
setembro,1.9.2.2.99.0.1.004,Restituições,0.0
setembro,1.9.2.2.99.0.2.001,M/J OUTRAS RESTITUIÇÕES,0.0
setembro,1.9.2.2.99.0.3.001,DIV ATIVA OUTRA RESTITUIÇÕES,0.0
setembro,1.9.2.2.99.0.4.001,M/J DIV ATIVA OUTRAS RESTITUIÇÕES,0.0
setembro,1.9.2.3.99.0.1.001,CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,819089.8
setembro,1.9.2.3.99.0.2.001,M/J CONTRIBUIÇÃO SOCIAL LOTEAMENTOS,0.0
setembro,1.9.9.9.03.0.1.000,Compensações Financeiras entre o Regime Geral e os,30618.49
setembro,1.9.9.9.12.2.1.001,Ônus de Sucumbência - Principal,1819.32
setembro,2.2.1.3.01.0.1.001,ALIENAÇÃO DE BENS MOVEIS,0.0
setembro,2.2.2.1.01.0.1.001,ALIENAÇÃO DE BENS IMOVEIS,1430508.41
setembro,2.4.1.9.99.0.1.012,OUTRAS TRANS. FEDERAL - OBRAS,0.0
setembro,2.4.2.2.50.0.1.003,UBS Qualivida,0.0
setembro,2.4.2.2.99.0.1.009,CASA DA JUVENTUDE,0.0
setembro,2.4.2.2.99.0.1.017,Centro de Convivência,0.0
setembro,2.4.2.2.99.0.1.030,OUTRAS TRANSF. ESTADO - OBRAS,0.0
setembro,2.4.2.2.99.0.1.037,DADETUR - CENTRO CULTURAL,0.0
setembro,7.2.1.5.02.1.1.001,Contribuição Patronal-Serv. Civil Ativo-Prefeitura,906170.71
setembro,7.2.1.5.02.1.1.002,Contribuição Patronal - Serv. Civil Ativo - Câmara,27633.92
setembro,7.2.1.5.02.1.1.004,Contribuição Patronal-Serv. Civil Ativo-Instituto,1620.24
setembro,7.9.2.3.99.0.1.001,Outros Ressarcimentos - Daemo,55549.32
setembro,7.9.2.3.99.0.1.002,Outros Ressarcimentos - Instituto,5164.89
setembro,7.9.2.3.99.0.1.003,Outros Ressarcimentos - Câmara,6334.98
setembro,1.9.1.1.09.0.2.001,MULTA PREVISTA EM CONTRATOS,0.0
setembro,1.9.1.1.09.0.1.001,MULTA PREVISTA EM CONTRATOS,0.0
setembro,1.9.1.1.06.1.2.001,MULTAS ADMINISTRATIVAS POR DANOS AMBIENTAIS,0.0
setembro,1.9.1.1.01.0.4.005,M/J DIV ATIVA VIOLAÇÃO DE LACRE,698.9
setembro,1.7.2.9.51.0.1.007,L.A. Serv Prot Social Adoles Liberdade Assist,8649.04
setembro,1.7.2.9.51.0.1.008,Migrante,14640.33
setembro,1.7.2.9.51.0.1.009,Alta Complexidade - Abrigo São José,13750.0
setembro,1.7.2.9.51.0.1.010,FRENTE FRIA,0.0
setembro,1.7.2.9.51.0.1.011,AÇÕES DE ENFRENTAMENTO À VIOLÊNCIA CONTRA MULHER,0.0
setembro,1.7.2.9.51.0.1.013,Serv. dest. nascimento/gestação de famílias em vul,0.0
setembro,1.7.2.9.51.0.1.014,Serv. funerais destinados à famílias em vulnerabil,0.0
setembro,1.7.2.9.51.0.1.015,Serv. complementação alimentar à famílias em vul,0.0
setembro,1.7.2.9.51.0.1.016,PSE ALTA EXPANSÃO,0.0
setembro,1.7.2.9.51.0.1.018,VIG SOCIOASSISTENCIAL ESTADO,0.0
setembro,1.7.2.9.51.0.1.019,CUST SERV VIG SOCIOASSIST,0.0
setembro,1.7.2.9.51.0.1.020,INSTITUTO O AMOR,9750.0
setembro,1.7.2.9.51.0.1.022,SERV ACOLHIMENTO CASA LAR,10000.0
setembro,1.7.2.9.51.0.1.023,SERV DE ACOLHIMENTO PARA IDOSOS,5000.0
setembro,1.6.9.9.99.0.3.002,Outros Serviços - Dívida Ativa,5567.86
setembro,1.7.2.9.99.0.1.001,OUTRAS TRANSF ESTADO EDUCAÇÃO,0.0
setembro,1.7.3.9.99.0.1.001,CASA ABRIGO ADOLESCENTE,4333.0
setembro,1.7.3.9.99.0.1.002,CASA ABRIGO NOSSO LAR,3000.0
setembro,1.7.4.1.99.0.1.001,DOAÇÕES FUNDO CRIANÇA E ADOLESCENTE,60285.0
setembro,1.7.4.1.99.0.1.002,DOAÇÕES FUNDO DO IDOSO,66285.0
setembro,1.7.5.1.50.0.1.000,TRANSF FUNDO DE MANUTENÇÃO - FUNDEB,4293456.85
setembro,1.9.1.1.01.0.1.001,MULTA POR AUTO DE INFRAÇÃO,11964.0
setembro,1.9.1.1.01.0.1.002,SOM ALTO - MULTA AUTO DE INFRAÇÃO,0.0
setembro,1.9.1.1.01.0.2.001,MULTA POR ATO DE INFRAÇÃO,0.0
setembro,1.9.1.1.01.0.2.002,M/J MULTAS,169.54
setembro,1.9.1.1.01.0.2.003,MULTA POR VIOLAÇÃO DE LACRE E OUTROS,60.85
setembro,1.9.1.1.01.0.2.004,MULTA/ JUROS VIOLAÇÃO DE LACRE,0.0
setembro,1.9.1.1.01.0.3.001,MULTAS DIV ATIVA INFRAÇÃO,46271.76
setembro,1.9.1.1.01.0.3.002,MULTA VIOLAÇÃO DE LACRE E OUTROS - DIVIDA ATIVA,0.0
setembro,1.9.1.1.01.0.4.001,M/J DIV ATIVA MULTAS,1438.11
setembro,1.7.2.9.99.0.1.005,OUTRAS TRANSFERENCIAS ESTADO - ASS SOCIAL,0.0
setembro,1.6.9.9.99.0.3.002,Outros Serviços - Dívida Ativa,0.0
setembro,1.7.2.4.50.0.1.011,CIRURGIA ELETIVAS,0.0
setembro,1.1.2.2.01.0.1.005,OUTRAS TAXAS PREST SERVIÇOS,0.0
setembro,1.1.2.2.01.0.2.003,M/J TX PROTEÇÃO DE ACIDENTES,240.53
setembro,1.1.2.2.01.0.2.004,M/J REMOÇÃO LIXO,2497.4
setembro,1.1.2.2.01.0.2.005,M/J OUT. TAXAS PREST SERVIÇOS,0.0
setembro,1.1.2.2.01.0.3.001,DIV ATIVA TX PREST SERVIÇOS,5490.3
setembro,1.1.2.2.01.0.3.002,DIV ATIVA TX INCENDIO,2461.28
setembro,1.1.2.2.01.0.3.003,DIV ATIVA TX PROT ACIDENTES,15856.97
setembro,1.1.2.2.01.0.3.004,DIV ATIVA REMOÇÃO LIXO,143568.39
setembro,1.1.2.2.01.0.3.005,DA OUT. TAXAS PREST SERVIÇOS,0.0
setembro,1.1.2.2.01.0.4.001,M/J DIV ATIVA TX PREST SERVIÇOS,738.71
setembro,1.1.2.2.01.0.4.002,M/J DIV ATIVA TX INCENDIO,451.64
setembro,1.1.2.2.01.0.4.003,M/J DIV ATIVA TX PROT ACIDENTES,1949.82
setembro,1.1.2.2.01.0.4.004,M/J DIV ATIVA REMOÇÃO LIXO,20189.52
setembro,1.1.2.2.01.0.2.001,M/J TX PREST SERVIÇOS,169.39
setembro,1.1.2.2.01.0.4.005,M/J DA OUT. TAXAS PREST SERVIÇOS,0.0
setembro,1.2.1.5.01.1.1.002,Contribuição do Servidor Civil Ativo - Prefeitura,0.0
setembro,1.2.1.5.01.2.1.003,CONTRIB.SERVIDOR CIVIL INATIVO-INSTITUTO,12386.29
setembro,1.2.1.5.01.3.1.003,CONTRIB.SERVIDOR CIVIL-PENSIONISTAS-INSTITUTO,1538.79
setembro,1.2.4.1.50.0.1.000,Contribuição para o Custeio do Serviço de Iluminaç,531767.21
setembro,1.2.4.1.50.0.2.000,Contribuição para o Custeio do Serviço de Iluminaç,697.55
setembro,1.2.4.1.50.0.3.000,Contribuição para o Custeio do Serviço de Iluminaç,23758.77
setembro,1.2.4.1.50.0.4.000,Contribuição para o Custeio do Serviço de Iluminaç,2838.68
setembro,1.3.1.1.01.1.1.001,ALUGUEIS,540.1
setembro,1.3.1.1.01.1.2.001,M/J ALUGUEIS,0.0
setembro,1.3.1.1.01.1.3.001,DIV ATIVA ALUGUEIS,0.0
setembro,1.3.1.1.01.1.4.001,M/J DIV ATIVA ALUGUEIS,0.0
setembro,1.3.1.1.02.0.2.001,M/J CONCESSÃO DE ESPAÇO,0.0
setembro,1.2.1.5.01.1.1.001,Contribuição do Servidor Civil Ativo - Câmara,17585.21
setembro,1.3.1.1.02.0.3.001,D A CONCESSÃO DE ESPAÇO,0.0
setembro,1.1.2.2.01.0.1.003,TAXA PROTEÇÃO DE ACIDENTES,53655.11
setembro,1.1.2.2.01.0.1.001,TAXA DE LIMPEZA IMOVEL URBANO,6895.16
setembro,1.6.9.9.99.0.3.001,DIV ATIVA PATRULHA AGRICOLA,0.0
setembro,1.1.1.2.50.0.1.001,IMPOSTOS S/PREDIAL URBANO,814877.91
setembro,1.1.1.2.50.0.1.002,IMP. S/PROP. TERRITORIAL URBANA,532778.91
setembro,1.1.1.2.50.0.2.001,IPTU M/J,6900.36
setembro,1.1.1.2.50.0.3.001,IPTU DIV ATIVA,460808.32
setembro,1.1.1.2.50.0.4.001,M/J DIV ATIVA IPTU,54097.44
setembro,1.1.1.3.03.1.1.001,Imposto sobre a Renda - Retido na Fonte - Trabalho,812125.99
setembro,1.1.1.3.03.4.1.000,Imposto sobre a Renda - Retido na Fonte - Outros R,275770.1
setembro,1.1.1.4.51.1.1.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,3896244.57
setembro,1.1.1.4.51.1.2.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,24683.94
setembro,1.1.1.4.51.1.3.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,159205.26
setembro,1.1.1.4.51.1.4.000,Imposto sobre Serviços de Qualquer Natureza - ISSQ,16539.93
setembro,1.1.2.2.01.0.1.002,REMOÇÃO LIXO DOMICILIAR,505670.39
setembro,1.1.2.1.01.0.1.001,TX DE LIC FUNC E ESTAB COMERCIAL,37751.25
setembro,1.1.2.1.01.0.1.003,TX DE FUNC DE ESTAB EM HOR ESPECIAL,2592.89
setembro,1.1.2.1.01.0.1.004,TX AUTORIZAÇÃO,0.0
setembro,1.1.2.1.01.0.1.005,TX DE LICENÇA PARA EXECUÇÃO DE OBRAS,46192.0
setembro,1.1.2.1.01.0.1.006,TX DE UTIL AREA DOM PUBLICO,589.25
setembro,1.1.2.1.01.0.2.000,M/J TX FISCALIZAÇÃO,1441.09
